DISTRITO,UNIDADE,AREA,IDADE,USU_HOMEM,USU_MULHER,CONS_HOMEM,CONS_MULHER
Centro,CS TRINDADE,2,79,2,8,3,44
Centro,CS TRINDADE,2,80,2,6,16,24
Centro,CS TRINDADE,2,81,1,2,1,22
Centro,CS TRINDADE,2,82,0,3,0,9
Centro,CS TRINDADE,2,83,5,1,7,5
Centro,CS TRINDADE,2,84,2,7,11,20
Centro,CS TRINDADE,2,85,2,2,7,8
Centro,CS TRINDADE,2,86,0,3,0,24
Centro,CS TRINDADE,2,87,0,1,0,2
Centro,CS TRINDADE,2,88,0,1,0,3
Centro,CS TRINDADE,2,89,0,1,0,28
Centro,CS TRINDADE,2,90,0,3,0,12
Centro,CS TRINDADE,2,91,0,1,0,6
Centro,CS TRINDADE,2,92,0,2,0,14
Centro,CS TRINDADE,2,93,0,1,0,3
Centro,CS TRINDADE,2,94,0,1,0,1
Centro,CS TRINDADE,2,95,0,2,0,4
Centro,CS TRINDADE,2,100,0,1,0,1
Centro,CS TRINDADE,2,101,0,1,0,7
Centro,CS TRINDADE,3,0,13,12,29,30
Centro,CS TRINDADE,3,1,4,5,6,7
Centro,CS TRINDADE,3,2,6,1,6,2
Centro,CS TRINDADE,3,3,1,2,2,3
Centro,CS TRINDADE,3,4,3,2,12,2
Centro,CS TRINDADE,3,5,2,2,3,4
Centro,CS TRINDADE,3,6,1,1,1,1
Centro,CS TRINDADE,3,7,0,1,0,3
Centro,CS TRINDADE,3,8,3,0,5,0
Centro,CS TRINDADE,3,9,1,1,3,1
Centro,CS TRINDADE,3,10,2,3,7,9
Centro,CS TRINDADE,3,11,1,2,1,5
Centro,CS TRINDADE,3,12,1,0,1,0
Centro,CS TRINDADE,3,13,1,1,1,1
Centro,CS TRINDADE,3,14,2,1,4,1
Centro,CS TRINDADE,3,15,0,4,0,7
Centro,CS TRINDADE,3,16,2,2,6,5
Centro,CS TRINDADE,3,17,3,9,9,38
Centro,CS TRINDADE,3,18,7,9,11,24
Centro,CS TRINDADE,3,19,4,15,6,49
Centro,CS TRINDADE,3,20,16,14,37,42
Centro,CS TRINDADE,3,21,13,23,21,62
Centro,CS TRINDADE,3,22,13,25,34,81
Centro,CS TRINDADE,3,23,20,33,63,102
Centro,CS TRINDADE,3,24,24,25,60,102
Centro,CS TRINDADE,3,25,19,33,37,142
Centro,CS TRINDADE,3,26,15,21,49,76
Centro,CS TRINDADE,3,27,16,20,47,59
Centro,CS TRINDADE,3,28,15,18,34,60
Centro,CS TRINDADE,3,29,13,21,50,59
Centro,CS TRINDADE,3,30,13,14,49,35
Centro,CS TRINDADE,3,31,14,16,30,79
Centro,CS TRINDADE,3,32,13,12,34,61
Centro,CS TRINDADE,3,33,11,15,41,49
Centro,CS TRINDADE,3,34,13,14,32,36
Centro,CS TRINDADE,3,35,11,9,35,41
Centro,CS TRINDADE,3,36,8,9,26,36
Centro,CS TRINDADE,3,37,5,12,11,59
Centro,CS TRINDADE,3,38,5,12,10,33
Centro,CS TRINDADE,3,39,3,4,10,13
Centro,CS TRINDADE,3,40,2,11,6,63
Centro,CS TRINDADE,3,41,9,8,29,23
Centro,CS TRINDADE,3,42,2,4,2,8
Centro,CS TRINDADE,3,43,4,7,5,21
Centro,CS TRINDADE,3,44,6,6,19,48
Centro,CS TRINDADE,3,45,4,4,16,15
Centro,CS TRINDADE,3,46,1,5,4,15
Centro,CS TRINDADE,3,47,8,6,27,19
Centro,CS TRINDADE,3,48,4,7,7,29
Centro,CS TRINDADE,3,49,5,11,17,69
Centro,CS TRINDADE,3,50,0,9,0,48
Centro,CS TRINDADE,3,51,3,11,13,54
Centro,CS TRINDADE,3,52,8,9,42,39
Centro,CS TRINDADE,3,53,6,6,27,16
Centro,CS TRINDADE,3,54,6,6,30,23
Centro,CS TRINDADE,3,55,2,7,7,23
Centro,CS TRINDADE,3,56,4,10,16,41
Centro,CS TRINDADE,3,57,6,7,52,43
Centro,CS TRINDADE,3,58,2,8,2,23
Centro,CS TRINDADE,3,59,6,7,25,24
Centro,CS TRINDADE,3,60,4,8,20,21
Centro,CS TRINDADE,3,61,8,12,26,31
Centro,CS TRINDADE,3,62,4,9,9,53
Centro,CS TRINDADE,3,63,4,13,14,55
Centro,CS TRINDADE,3,64,10,10,35,43
Centro,CS TRINDADE,3,65,5,5,16,14
Centro,CS TRINDADE,3,66,5,5,14,23
Centro,CS TRINDADE,3,67,4,3,9,13
Centro,CS TRINDADE,3,68,2,3,12,9
Centro,CS TRINDADE,3,69,3,4,15,19
Centro,CS TRINDADE,3,70,4,7,7,23
Centro,CS TRINDADE,3,71,1,1,7,1
Centro,CS TRINDADE,3,72,1,8,2,27
Centro,CS TRINDADE,3,73,4,6,13,31
Centro,CS TRINDADE,3,74,3,4,17,26
Centro,CS TRINDADE,3,75,4,4,10,27
Centro,CS TRINDADE,3,76,5,3,19,10
Centro,CS TRINDADE,3,77,0,3,0,18
Centro,CS TRINDADE,3,78,5,5,26,31
Centro,CS TRINDADE,3,79,5,4,12,24
Centro,CS TRINDADE,3,80,2,4,5,20
Centro,CS TRINDADE,3,81,1,4,4,23
Centro,CS TRINDADE,3,82,1,1,4,2
Centro,CS TRINDADE,3,83,1,4,3,15
Centro,CS TRINDADE,3,84,0,3,0,6
Centro,CS TRINDADE,3,85,2,4,3,26
Centro,CS TRINDADE,3,86,1,1,1,7
Centro,CS TRINDADE,3,87,1,3,4,18
Centro,CS TRINDADE,3,88,1,1,1,14
Centro,CS TRINDADE,3,89,0,4,0,16
Centro,CS TRINDADE,3,90,1,2,1,4
Centro,CS TRINDADE,3,91,1,3,7,4
Centro,CS TRINDADE,3,92,1,0,4,0
Centro,CS TRINDADE,3,93,1,1,1,7
Centro,CS TRINDADE,3,94,0,1,0,2
Centro,CS TRINDADE,3,98,1,1,1,2
Centro,CS TRINDADE,4,0,10,12,26,28
Centro,CS TRINDADE,4,1,7,10,11,27
Centro,CS TRINDADE,4,2,6,2,12,7
Centro,CS TRINDADE,4,3,1,3,1,4
Centro,CS TRINDADE,4,4,0,2,0,2
Centro,CS TRINDADE,4,5,1,8,1,10
Centro,CS TRINDADE,4,6,5,7,5,13
Centro,CS TRINDADE,4,7,3,4,7,4
Centro,CS TRINDADE,4,8,4,1,4,2
Centro,CS TRINDADE,4,9,2,5,3,7
Centro,CS TRINDADE,4,10,2,2,4,2
Centro,CS TRINDADE,4,11,0,1,0,2
Centro,CS TRINDADE,4,12,2,2,7,6
Centro,CS TRINDADE,4,13,2,5,7,16
Centro,CS TRINDADE,4,14,0,4,0,4
Centro,CS TRINDADE,4,15,4,4,10,18
Centro,CS TRINDADE,4,16,1,10,2,44
Centro,CS TRINDADE,4,17,2,12,4,40
Centro,CS TRINDADE,4,18,4,14,6,50
Centro,CS TRINDADE,4,19,9,8,26,15
Centro,CS TRINDADE,4,20,11,15,26,52
Centro,CS TRINDADE,4,21,12,13,27,30
Centro,CS TRINDADE,4,22,19,32,52,116
Centro,CS TRINDADE,4,23,10,28,30,83
Centro,CS TRINDADE,4,24,10,26,25,89
Centro,CS TRINDADE,4,25,11,19,24,59
Centro,CS TRINDADE,4,26,10,19,26,66
Centro,CS TRINDADE,4,27,10,13,49,39
Centro,CS TRINDADE,4,28,13,12,34,44
Centro,CS TRINDADE,4,29,11,13,24,46
Centro,CS TRINDADE,4,30,5,12,12,36
Centro,CS TRINDADE,4,31,2,8,3,18
Centro,CS TRINDADE,4,32,11,10,22,29
Centro,CS TRINDADE,4,33,5,10,12,28
Centro,CS TRINDADE,4,34,7,10,12,29
Centro,CS TRINDADE,4,35,6,12,16,51
Centro,CS TRINDADE,4,36,5,8,18,19
Centro,CS TRINDADE,4,37,5,9,17,25
Centro,CS TRINDADE,4,38,6,12,19,39
Centro,CS TRINDADE,4,39,6,6,20,16
Centro,CS TRINDADE,4,40,4,8,12,23
Centro,CS TRINDADE,4,41,1,8,1,24
Centro,CS TRINDADE,4,42,1,9,5,32
Centro,CS TRINDADE,4,43,3,7,8,23
Centro,CS TRINDADE,4,44,3,7,7,29
Centro,CS TRINDADE,4,45,5,2,23,9
Centro,CS TRINDADE,4,46,5,8,12,20
Centro,CS TRINDADE,4,47,4,4,11,23
Centro,CS TRINDADE,4,48,5,1,33,1
Centro,CS TRINDADE,4,49,2,6,2,25
Centro,CS TRINDADE,4,50,5,6,11,20
Centro,CS TRINDADE,4,51,8,11,26,61
Centro,CS TRINDADE,4,52,5,3,16,9
Centro,CS TRINDADE,4,53,6,5,30,23
Centro,CS TRINDADE,4,54,2,9,10,29
Centro,CS TRINDADE,4,55,2,5,6,16
Centro,CS TRINDADE,4,56,1,6,1,25
Centro,CS TRINDADE,4,57,5,7,22,42
Centro,CS TRINDADE,4,58,3,9,5,39
Centro,CS TRINDADE,4,59,2,5,10,21
Centro,CS TRINDADE,4,60,2,5,10,19
Centro,CS TRINDADE,4,61,6,5,28,25
Centro,CS TRINDADE,4,62,4,6,10,38
Centro,CS TRINDADE,4,63,3,4,19,8
Centro,CS TRINDADE,4,64,1,5,1,14
Centro,CS TRINDADE,4,65,6,7,16,36
Centro,CS TRINDADE,4,66,4,6,12,41
Centro,CS TRINDADE,4,67,4,4,21,7
Centro,CS TRINDADE,4,68,1,2,2,7
Centro,CS TRINDADE,4,69,2,1,17,7
Centro,CS TRINDADE,4,70,3,2,11,15
Centro,CS TRINDADE,4,71,1,2,6,7
Centro,CS TRINDADE,4,72,1,4,7,16
Centro,CS TRINDADE,4,73,2,2,4,9
Centro,CS TRINDADE,4,74,3,2,6,28
Centro,CS TRINDADE,4,75,0,3,0,11
Centro,CS TRINDADE,4,76,2,5,17,21
Centro,CS TRINDADE,4,77,1,2,3,15
Centro,CS TRINDADE,4,79,1,3,7,18
Centro,CS TRINDADE,4,81,0,1,0,3
Centro,CS TRINDADE,4,83,0,2,0,4
Centro,CS TRINDADE,4,84,0,2,0,10
Centro,CS TRINDADE,4,85,0,3,0,6
Centro,CS TRINDADE,4,86,0,1,0,7
Centro,CS TRINDADE,4,87,1,2,3,3
Centro,CS TRINDADE,4,88,1,0,2,0
Centro,CS TRINDADE,4,89,1,0,3,0
Centro,CS TRINDADE,4,95,0,1,0,8
Centro,CS TRINDADE,4,99,1,0,8,0
Centro,CS TRINDADE,5,0,3,1,7,1
Centro,CS TRINDADE,5,1,2,5,8,8
Centro,CS TRINDADE,5,2,1,2,2,2
Centro,CS TRINDADE,5,3,2,1,5,3
Centro,CS TRINDADE,5,4,2,2,9,3
Centro,CS TRINDADE,5,5,1,0,2,0
Centro,CS TRINDADE,5,6,1,0,1,0
Centro,CS TRINDADE,5,7,0,3,0,4
Centro,CS TRINDADE,5,8,2,0,4,0
Centro,CS TRINDADE,5,9,1,0,1,0
Centro,CS TRINDADE,5,10,1,1,6,1
Centro,CS TRINDADE,5,11,1,1,5,1
Centro,CS TRINDADE,5,12,2,0,2,0
Centro,CS TRINDADE,5,13,1,0,1,0
Centro,CS TRINDADE,5,14,0,1,0,3
Centro,CS TRINDADE,5,15,1,1,1,1
Centro,CS TRINDADE,5,16,2,1,5,3
Centro,CS TRINDADE,5,17,2,2,3,4
Centro,CS TRINDADE,5,18,0,1,0,2
Centro,CS TRINDADE,5,19,0,2,0,7
Centro,CS TRINDADE,5,20,0,2,0,4
Centro,CS TRINDADE,5,21,1,0,2,0
Centro,CS TRINDADE,5,22,2,4,4,20
Centro,CS TRINDADE,5,23,0,3,0,6
Centro,CS TRINDADE,5,24,0,1,0,1
Centro,CS TRINDADE,5,25,2,2,4,9
Centro,CS TRINDADE,5,26,1,0,2,0
Centro,CS TRINDADE,5,27,2,2,5,17
Centro,CS TRINDADE,5,28,4,2,7,7
Centro,CS TRINDADE,5,29,0,2,0,7
Centro,CS TRINDADE,5,30,1,2,5,2
Centro,CS TRINDADE,5,31,3,4,10,21
Centro,CS TRINDADE,5,32,1,2,3,2
Centro,CS TRINDADE,5,33,2,3,2,22
Centro,CS TRINDADE,5,34,1,3,3,14
Centro,CS TRINDADE,5,35,0,2,0,17
Centro,CS TRINDADE,5,36,0,2,0,6
Centro,CS TRINDADE,5,37,1,0,2,0
Centro,CS TRINDADE,5,38,0,3,0,13
Centro,CS TRINDADE,5,39,0,2,0,8
Centro,CS TRINDADE,5,40,0,2,0,5
Centro,CS TRINDADE,5,41,0,4,0,24
Centro,CS TRINDADE,5,42,3,1,10,1
Centro,CS TRINDADE,5,43,2,2,7,11
Centro,CS TRINDADE,5,44,0,1,0,6
Centro,CS TRINDADE,5,46,1,1,7,1
Centro,CS TRINDADE,5,47,2,1,6,5
Centro,CS TRINDADE,5,48,3,2,22,8
Centro,CS TRINDADE,5,49,1,1,2,8
Centro,CS TRINDADE,5,50,0,1,0,4
Centro,CS TRINDADE,5,51,2,2,9,7
Centro,CS TRINDADE,5,52,3,0,21,0
Centro,CS TRINDADE,5,53,0,4,0,31
Centro,CS TRINDADE,5,54,1,0,2,0
Centro,CS TRINDADE,5,55,0,2,0,10
Centro,CS TRINDADE,5,56,0,1,0,6
Centro,CS TRINDADE,5,57,2,1,9,5
Centro,CS TRINDADE,5,58,1,0,4,0
Centro,CS TRINDADE,5,59,1,3,10,9
Centro,CS TRINDADE,5,60,1,1,8,5
Centro,CS TRINDADE,5,62,0,2,0,5
Centro,CS TRINDADE,5,63,2,0,15,0
Centro,CS TRINDADE,5,64,0,1,0,1
Centro,CS TRINDADE,5,65,0,2,0,6
Centro,CS TRINDADE,5,66,1,0,4,0
Centro,CS TRINDADE,5,68,1,1,6,5
Centro,CS TRINDADE,5,70,2,0,24,0
Centro,CS TRINDADE,5,72,0,1,0,8
Centro,CS TRINDADE,5,73,0,1,0,4
Centro,CS TRINDADE,5,75,0,1,0,13
Centro,CS TRINDADE,5,79,0,1,0,2
Centro,CS TRINDADE,5,93,0,1,0,1
Continente,CS ABRAÃO,0,0,10,16,48,66
Continente,CS ABRAÃO,0,1,15,7,77,43
Continente,CS ABRAÃO,0,2,11,14,87,47
Continente,CS ABRAÃO,0,3,2,11,28,51
Continente,CS ABRAÃO,0,4,7,5,20,18
Continente,CS ABRAÃO,0,5,2,5,4,7
Continente,CS ABRAÃO,0,6,15,6,38,19
Continente,CS ABRAÃO,0,7,6,11,17,35
Continente,CS ABRAÃO,0,8,5,5,7,14
Continente,CS ABRAÃO,0,9,8,15,19,40
Continente,CS ABRAÃO,0,10,7,1,22,1
Continente,CS ABRAÃO,0,11,10,7,33,26
Continente,CS ABRAÃO,0,12,3,3,12,4
Continente,CS ABRAÃO,0,13,9,0,31,0
Continente,CS ABRAÃO,0,14,6,6,18,14
Continente,CS ABRAÃO,0,15,5,6,7,27
Continente,CS ABRAÃO,0,16,7,13,22,51
Continente,CS ABRAÃO,0,17,6,4,17,29
Continente,CS ABRAÃO,0,18,2,7,6,21
Continente,CS ABRAÃO,0,19,6,10,21,67
Continente,CS ABRAÃO,0,20,8,9,27,45
Continente,CS ABRAÃO,0,21,11,7,30,22
Continente,CS ABRAÃO,0,22,10,24,61,101
Continente,CS ABRAÃO,0,23,12,13,51,64
Continente,CS ABRAÃO,0,24,5,14,9,72
Continente,CS ABRAÃO,0,25,6,14,21,80
Continente,CS ABRAÃO,0,26,6,11,16,49
Continente,CS ABRAÃO,0,27,3,9,14,44
Continente,CS ABRAÃO,0,28,6,16,15,93
Continente,CS ABRAÃO,0,29,3,13,7,56
Continente,CS ABRAÃO,0,30,10,10,34,65
Continente,CS ABRAÃO,0,31,4,8,13,36
Continente,CS ABRAÃO,0,32,4,14,12,80
Continente,CS ABRAÃO,0,33,6,19,14,90
Continente,CS ABRAÃO,0,34,10,11,22,58
Continente,CS ABRAÃO,0,35,2,14,3,74
Continente,CS ABRAÃO,0,36,4,13,6,49
Continente,CS ABRAÃO,0,37,7,10,19,53
Continente,CS ABRAÃO,0,38,5,11,9,58
Continente,CS ABRAÃO,0,39,9,20,11,140
Continente,CS ABRAÃO,0,40,5,10,11,42
Continente,CS ABRAÃO,0,41,7,9,16,32
Continente,CS ABRAÃO,0,42,9,5,34,8
Continente,CS ABRAÃO,0,43,7,8,18,84
Continente,CS ABRAÃO,0,44,3,8,6,24
Continente,CS ABRAÃO,0,45,5,14,6,77
Continente,CS ABRAÃO,0,46,9,6,34,26
Continente,CS ABRAÃO,0,47,3,5,8,44
Continente,CS ABRAÃO,0,48,4,5,15,38
Continente,CS ABRAÃO,0,49,6,13,38,73
Continente,CS ABRAÃO,0,50,3,8,13,49
Continente,CS ABRAÃO,0,51,6,8,22,72
Continente,CS ABRAÃO,0,52,7,6,22,20
Continente,CS ABRAÃO,0,53,1,7,4,23
Continente,CS ABRAÃO,0,54,3,13,29,92
Continente,CS ABRAÃO,0,55,5,14,13,68
Continente,CS ABRAÃO,0,56,6,12,14,46
Continente,CS ABRAÃO,0,57,7,16,38,122
Continente,CS ABRAÃO,0,58,7,10,24,56
Continente,CS ABRAÃO,0,59,7,12,29,57
Continente,CS ABRAÃO,0,60,4,10,17,51
Continente,CS ABRAÃO,0,61,5,6,14,49
Continente,CS ABRAÃO,0,62,4,14,25,87
Continente,CS ABRAÃO,0,63,6,9,31,53
Continente,CS ABRAÃO,0,64,10,14,37,93
Continente,CS ABRAÃO,0,65,3,13,8,79
Continente,CS ABRAÃO,0,66,5,2,14,9
Continente,CS ABRAÃO,0,67,2,9,26,110
Continente,CS ABRAÃO,0,68,9,7,28,57
Continente,CS ABRAÃO,0,69,6,4,42,41
Continente,CS ABRAÃO,0,70,6,8,39,77
Continente,CS ABRAÃO,0,71,3,8,10,44
Continente,CS ABRAÃO,0,72,1,7,2,54
Continente,CS ABRAÃO,0,73,3,1,16,1
Continente,CS ABRAÃO,0,74,2,2,9,6
Continente,CS ABRAÃO,0,75,0,2,0,4
Continente,CS ABRAÃO,0,76,1,1,5,3
Continente,CS ABRAÃO,0,77,4,3,6,14
Continente,CS ABRAÃO,0,78,2,3,10,23
Continente,CS ABRAÃO,0,79,1,5,6,19
Continente,CS ABRAÃO,0,80,3,2,9,13
Continente,CS ABRAÃO,0,81,3,4,6,15
Continente,CS ABRAÃO,0,82,0,2,0,15
Continente,CS ABRAÃO,0,83,1,3,9,7
Continente,CS ABRAÃO,0,84,0,2,0,22
Continente,CS ABRAÃO,0,85,0,3,0,13
Continente,CS ABRAÃO,0,86,0,2,0,11
Continente,CS ABRAÃO,0,87,0,3,0,19
Continente,CS ABRAÃO,0,88,0,1,0,7
Continente,CS ABRAÃO,0,91,1,2,5,17
Continente,CS ABRAÃO,0,93,1,0,6,0
Continente,CS ABRAÃO,1,0,15,4,36,10
Continente,CS ABRAÃO,1,1,11,11,56,21
Continente,CS ABRAÃO,1,2,5,3,21,12
Continente,CS ABRAÃO,1,3,4,11,18,56
Continente,CS ABRAÃO,1,4,4,6,13,31
Continente,CS ABRAÃO,1,5,4,1,17,2
Continente,CS ABRAÃO,1,6,9,5,27,12
Continente,CS ABRAÃO,1,7,1,6,2,20
Continente,CS ABRAÃO,1,8,2,5,5,15
Continente,CS ABRAÃO,1,9,6,5,14,7
Continente,CS ABRAÃO,1,10,3,4,6,17
Continente,CS ABRAÃO,1,11,4,7,11,21
Continente,CS ABRAÃO,1,12,8,9,24,17
Continente,CS ABRAÃO,1,13,5,3,10,14
Continente,CS ABRAÃO,1,14,3,4,5,7
Continente,CS ABRAÃO,1,15,5,6,15,10
Continente,CS ABRAÃO,1,16,3,2,5,4
Continente,CS ABRAÃO,1,17,6,8,20,23
Continente,CS ABRAÃO,1,18,8,5,25,15
Continente,CS ABRAÃO,1,19,3,7,3,28
Continente,CS ABRAÃO,1,20,5,8,18,21
Continente,CS ABRAÃO,1,21,8,9,29,54
Continente,CS ABRAÃO,1,22,2,7,3,56
Continente,CS ABRAÃO,1,23,6,9,21,29
Continente,CS ABRAÃO,1,24,5,12,10,43
Continente,CS ABRAÃO,1,25,3,7,10,12
Continente,CS ABRAÃO,1,26,4,13,10,47
Continente,CS ABRAÃO,1,27,7,1,25,3
Continente,CS ABRAÃO,1,28,4,8,14,17
Continente,CS ABRAÃO,1,29,8,7,22,35
Continente,CS ABRAÃO,1,30,4,9,13,34
Continente,CS ABRAÃO,1,31,6,6,20,16
Continente,CS ABRAÃO,1,32,6,4,12,12
Continente,CS ABRAÃO,1,33,7,6,29,15
Continente,CS ABRAÃO,1,34,7,9,11,32
Continente,CS ABRAÃO,1,35,4,4,6,9
Continente,CS ABRAÃO,1,36,4,7,13,48
Continente,CS ABRAÃO,1,37,6,6,23,25
Continente,CS ABRAÃO,1,38,2,9,2,63
Continente,CS ABRAÃO,1,39,1,6,2,55
Continente,CS ABRAÃO,1,40,6,16,22,82
Continente,CS ABRAÃO,1,41,9,9,22,24
Continente,CS ABRAÃO,1,42,3,5,7,22
Continente,CS ABRAÃO,1,43,6,4,9,12
Continente,CS ABRAÃO,1,44,3,7,9,28
Continente,CS ABRAÃO,1,45,8,12,14,42
Continente,CS ABRAÃO,1,46,4,5,9,14
Continente,CS ABRAÃO,1,47,2,9,11,50
Continente,CS ABRAÃO,1,48,6,10,10,39
Continente,CS ABRAÃO,1,49,7,9,23,89
Continente,CS ABRAÃO,1,50,4,10,8,37
Continente,CS ABRAÃO,1,51,5,7,30,28
Continente,CS ABRAÃO,1,52,3,7,7,23
Continente,CS ABRAÃO,1,53,7,5,26,24
Continente,CS ABRAÃO,1,54,3,8,12,53
Continente,CS ABRAÃO,1,55,3,14,10,75
Continente,CS ABRAÃO,1,56,6,8,29,39
Continente,CS ABRAÃO,1,57,6,9,14,38
Continente,CS ABRAÃO,1,58,4,8,26,30
Continente,CS ABRAÃO,1,59,1,4,2,13
Continente,CS ABRAÃO,1,60,10,5,30,24
Continente,CS ABRAÃO,1,61,4,7,25,29
Continente,CS ABRAÃO,1,62,5,6,28,29
Continente,CS ABRAÃO,1,63,6,12,30,53
Continente,CS ABRAÃO,1,64,7,13,31,115
Continente,CS ABRAÃO,1,65,6,11,22,54
Continente,CS ABRAÃO,1,66,5,11,16,68
Continente,CS ABRAÃO,1,67,7,8,29,30
Continente,CS ABRAÃO,1,68,3,9,18,61
Continente,CS ABRAÃO,1,69,3,9,8,85
Continente,CS ABRAÃO,1,70,7,7,31,38
Continente,CS ABRAÃO,1,71,2,3,4,24
Continente,CS ABRAÃO,1,72,4,2,18,14
Continente,CS ABRAÃO,1,73,1,5,5,51
Continente,CS ABRAÃO,1,74,1,6,1,31
Continente,CS ABRAÃO,1,75,3,6,28,39
Continente,CS ABRAÃO,1,76,1,4,1,19
Continente,CS ABRAÃO,1,77,4,3,25,17
Continente,CS ABRAÃO,1,78,7,6,36,43
Continente,CS ABRAÃO,1,79,2,2,13,6
Continente,CS ABRAÃO,1,80,2,0,6,0
Continente,CS ABRAÃO,1,81,5,3,22,17
Continente,CS ABRAÃO,1,82,1,3,1,31
Continente,CS ABRAÃO,1,83,1,1,5,1
Continente,CS ABRAÃO,1,85,1,6,3,27
Continente,CS ABRAÃO,1,86,1,2,1,13
Continente,CS ABRAÃO,1,87,0,3,0,16
Continente,CS ABRAÃO,1,88,0,1,0,5
Continente,CS ABRAÃO,1,89,0,2,0,13
Continente,CS ABRAÃO,1,90,0,2,0,6
Continente,CS ABRAÃO,1,91,0,1,0,1
Continente,CS ABRAÃO,1,96,0,1,0,7
Continente,CS ABRAÃO,1,103,0,1,0,10
Continente,CS ABRAÃO,2,0,3,6,10,17
Continente,CS ABRAÃO,2,1,4,6,36,18
Continente,CS ABRAÃO,2,2,1,4,3,8
Continente,CS ABRAÃO,2,3,1,3,3,6
Continente,CS ABRAÃO,2,4,2,2,9,4
Continente,CS ABRAÃO,2,5,3,5,5,11
Continente,CS ABRAÃO,2,6,0,3,0,11
Continente,CS ABRAÃO,2,7,4,1,10,6
Continente,CS ABRAÃO,2,8,3,6,9,9
Continente,CS ABRAÃO,2,9,3,3,8,6
Continente,CS ABRAÃO,2,10,4,0,11,0
Continente,CS ABRAÃO,2,11,2,3,3,6
Continente,CS ABRAÃO,2,12,4,4,15,6
Continente,CS ABRAÃO,2,13,0,1,0,3
Continente,CS ABRAÃO,2,14,2,2,7,12
Continente,CS ABRAÃO,2,15,4,0,10,0
Continente,CS ABRAÃO,2,16,2,2,4,17
Continente,CS ABRAÃO,2,17,4,3,13,15
Continente,CS ABRAÃO,2,18,4,6,14,40
Continente,CS ABRAÃO,2,19,4,11,19,50
Continente,CS ABRAÃO,2,20,3,7,5,23
Continente,CS ABRAÃO,2,21,6,11,24,37
Continente,CS ABRAÃO,2,22,4,6,8,20
Continente,CS ABRAÃO,2,23,3,10,6,59
Continente,CS ABRAÃO,2,24,3,5,7,20
Continente,CS ABRAÃO,2,25,1,5,1,20
Continente,CS ABRAÃO,2,26,8,3,23,16
Continente,CS ABRAÃO,2,27,1,3,1,5
Continente,CS ABRAÃO,2,28,8,3,35,19
Continente,CS ABRAÃO,2,29,6,8,9,34
Continente,CS ABRAÃO,2,30,4,7,11,16
Continente,CS ABRAÃO,2,31,3,2,6,3
Continente,CS ABRAÃO,2,32,2,6,3,15
Continente,CS ABRAÃO,2,33,1,8,1,32
Continente,CS ABRAÃO,2,34,5,8,8,35
Continente,CS ABRAÃO,2,35,5,2,6,8
Continente,CS ABRAÃO,2,36,2,4,5,28
Continente,CS ABRAÃO,2,37,4,7,11,21
Continente,CS ABRAÃO,2,38,2,8,3,26
Continente,CS ABRAÃO,2,39,5,3,13,14
Continente,CS ABRAÃO,2,40,3,6,6,30
Continente,CS ABRAÃO,2,41,5,3,13,7
Continente,CS ABRAÃO,2,42,4,3,7,32
Continente,CS ABRAÃO,2,43,4,13,11,57
Continente,CS ABRAÃO,2,44,3,5,9,23
Continente,CS ABRAÃO,2,45,1,5,6,40
Continente,CS ABRAÃO,2,46,3,7,8,33
Continente,CS ABRAÃO,2,47,2,12,2,52
Continente,CS ABRAÃO,2,48,2,8,11,59
Continente,CS ABRAÃO,2,49,2,8,5,34
Continente,CS ABRAÃO,2,50,2,2,9,8
Continente,CS ABRAÃO,2,51,2,3,3,9
Continente,CS ABRAÃO,2,52,8,4,22,29
Continente,CS ABRAÃO,2,53,1,9,5,47
Continente,CS ABRAÃO,2,54,4,9,27,38
Continente,CS ABRAÃO,2,55,3,6,6,41
Continente,CS ABRAÃO,2,56,3,9,6,34
Continente,CS ABRAÃO,2,57,5,7,12,45
Continente,CS ABRAÃO,2,58,3,6,8,14
Continente,CS ABRAÃO,2,59,2,11,5,38
Continente,CS ABRAÃO,2,60,7,8,28,40
Continente,CS ABRAÃO,2,61,5,6,13,37
Continente,CS ABRAÃO,2,62,13,8,71,46
Continente,CS ABRAÃO,2,63,3,6,16,37
Continente,CS ABRAÃO,2,64,3,4,14,42
Continente,CS ABRAÃO,2,65,5,8,19,36
Continente,CS ABRAÃO,2,66,3,3,6,28
Continente,CS ABRAÃO,2,67,3,7,11,19
Continente,CS ABRAÃO,2,68,6,10,28,61
Continente,CS ABRAÃO,2,69,5,8,8,32
Continente,CS ABRAÃO,2,70,6,6,14,54
Continente,CS ABRAÃO,2,71,5,8,24,35
Continente,CS ABRAÃO,2,72,2,3,2,8
Continente,CS ABRAÃO,2,73,2,5,9,28
Continente,CS ABRAÃO,2,74,2,3,5,26
Continente,CS ABRAÃO,2,75,3,1,12,5
Continente,CS ABRAÃO,2,76,3,3,22,7
Continente,CS ABRAÃO,2,77,2,1,2,1
Continente,CS ABRAÃO,2,78,0,2,0,15
Continente,CS ABRAÃO,2,79,5,4,17,14
Continente,CS ABRAÃO,2,80,1,1,4,7
Continente,CS ABRAÃO,2,81,2,5,4,17
Continente,CS ABRAÃO,2,82,1,4,2,24
Continente,CS ABRAÃO,2,83,2,3,2,11
Continente,CS ABRAÃO,2,84,4,3,8,17
Continente,CS ABRAÃO,2,85,1,0,13,0
